datetime,anh,cyg,hun,bdl,msl,cll,pct,flt,mrz,mal,pts,emm,jer,frp,bet,hol2,hll,orq2,holm,bac,ppt,bdt,dvi,sjr,uni,old,twa,oad,mtb,mdmzq,swe,sus,srh,god,sal
2006-11-28 15:00:00,2.03,8.23,6.00,7.02,4.70,3.30,9.49,11.55,13.60,5.16,3.79,0.29,0.60,0.47,0.36,0.28,0.26,0.23,0.27,0.22,0.15,0.37,0.37,0.38,0.35,0.40,0.38,0.23,0.22,0.17,0.09,0.09,0.08,9.03,0.13
2006-11-28 16:00:00,1.65,8.29,6.01,7.06,4.56,3.12,8.68,11.46,13.14,4.40,3.25,0.27,0.51,0.44,0.36,0.28,0.25,0.20,0.26,0.22,0.15,0.37,0.37,0.38,0.35,0.41,0.38,0.23,0.24,0.16,0.09,0.10,0.08,9.00,0.12
2006-11-28 17:00:00,1.46,8.40,5.98,7.09,4.35,2.75,7.85,11.40,13.30,4.21,3.16,0.26,0.47,0.42,0.36,0.26,0.26,0.19,0.26,0.22,0.15,0.38,0.37,0.38,0.35,0.46,0.38,0.31,0.27,0.16,0.09,0.10,0.08,8.99,0.11
2006-11-28 18:00:00,1.53,8.50,5.97,7.23,4.11,2.66,8.59,11.09,14.06,4.41,3.26,0.22,0.47,0.42,0.36,0.27,0.24,0.19,0.26,0.22,0.14,0.38,0.36,0.38,0.36,0.53,0.41,0.39,0.29,0.16,0.09,0.10,0.08,8.91,0.10
2006-11-28 19:00:00,1.47,8.73,5.95,7.44,4.21,3.07,8.46,10.94,14.99,6.06,3.43,0.23,0.50,0.43,0.35,0.26,0.25,0.19,0.26,0.22,0.14,0.38,0.37,0.38,0.36,0.55,0.46,0.43,0.30,0.16,0.09,0.09,0.09,8.96,0.12
2006-11-28 20:00:00,1.91,8.88,5.92,7.54,4.48,3.66,8.86,10.91,16.71,5.70,3.94,0.23,0.52,0.45,0.36,0.29,0.25,0.21,0.26,0.22,0.14,0.38,0.37,0.38,0.36,0.53,0.52,0.45,0.30,0.17,0.09,0.09,0.09,9.11,0.13
2006-11-28 21:00:00,2.33,8.73,5.92,7.62,4.70,3.89,9.35,10.59,16.55,6.19,4.64,0.33,0.53,0.47,0.36,0.31,0.28,0.22,0.27,0.22,0.14,0.38,0.37,0.38,0.35,0.54,0.54,0.45,0.28,0.16,0.09,0.09,0.09,8.96,0.14
2006-11-28 22:00:00,2.48,8.51,5.91,7.48,4.83,3.92,10.87,9.79,15.85,6.37,4.63,0.49,0.61,0.50,0.37,0.32,0.30,0.24,0.28,0.22,0.14,0.38,0.37,0.38,0.35,0.53,0.54,0.45,0.26,0.15,0.09,0.09,0.09,8.89,0.15
2006-11-28 23:00:00,2.53,8.36,5.89,7.31,4.92,4.00,10.37,10.41,14.75,6.35,5.32,0.63,0.74,0.49,0.37,0.33,0.31,0.26,0.29,0.23,0.15,0.38,0.37,0.38,0.35,0.52,0.54,0.45,0.24,0.15,0.09,0.09,0.09,8.92,0.15
2006-11-29 00:00:00,2.41,8.32,5.87,7.17,4.88,3.67,10.08,11.14,13.21,6.07,4.12,0.31,0.69,0.49,0.37,0.32,0.24,0.27,0.29,0.23,0.14,0.38,0.37,0.38,0.35,0.51,0.53,0.45,0.22,0.15,0.09,0.09,0.09,8.93,0.13
2006-11-29 01:00:00,1.89,8.73,5.85,7.09,4.75,3.15,9.24,11.46,12.71,4.70,3.70,0.29,0.63,0.47,0.36,0.27,0.24,0.27,0.28,0.23,0.14,0.38,0.36,0.38,0.35,0.54,0.52,0.26,0.21,0.15,0.09,0.09,0.09,8.89,0.13
2006-11-29 02:00:00,1.49,8.00,5.87,7.06,4.58,-9999.00,-9999.00,11.42,12.02,4.26,-9999.00,-9999.00,-9999.00,-9999.00,0.36,0.28,-9999.00,0.21,0.27,0.23,0.14,0.38,0.36,0.38,-9999.00,0.54,0.50,0.20,0.23,0.15,0.09,0.09,0.09,8.67,-9999.00
2006-11-29 03:00:00,1.23,7.88,5.88,7.03,4.33,-9999.00,-9999.00,11.34,10.69,3.48,-9999.00,-9999.00,-9999.00,-9999.00,0.35,0.28,-9999.00,0.20,0.27,0.23,0.14,0.38,0.36,0.38,-9999.00,0.52,0.53,0.27,0.25,0.15,0.08,0.09,0.09,8.35,-9999.00
2006-11-29 04:00:00,1.07,7.81,5.89,7.04,4.00,-9999.00,-9999.00,11.30,10.44,3.05,-9999.00,-9999.00,-9999.00,-9999.00,0.35,0.27,-9999.00,0.20,0.26,0.23,0.15,0.38,0.37,0.38,-9999.00,0.42,0.52,0.41,0.28,0.15,0.08,0.09,0.09,8.44,-9999.00
2006-11-29 05:00:00,0.94,7.95,5.89,6.99,3.44,-9999.00,-9999.00,9.82,10.63,2.58,-9999.00,-9999.00,-9999.00,-9999.00,0.34,0.26,-9999.00,0.20,0.26,0.23,0.14,0.38,0.37,0.38,-9999.00,0.40,0.46,0.46,0.31,0.16,0.08,0.09,0.09,8.74,-9999.00
2006-11-29 06:00:00,0.98,8.10,5.91,7.03,2.91,1.04,5.93,9.11,11.18,2.68,1.97,0.20,0.35,0.36,0.33,0.26,0.24,0.20,0.25,0.22,0.14,0.38,0.36,0.38,0.35,0.47,0.41,0.46,0.32,0.16,0.08,0.09,0.09,8.85,0.09
2006-11-29 07:00:00,0.95,8.18,5.96,7.12,2.59,1.39,6.47,9.02,10.99,3.67,2.29,0.17,0.39,0.38,0.34,0.26,0.24,0.19,0.25,0.22,0.14,0.38,0.37,0.38,0.35,0.48,0.43,0.48,0.33,0.18,0.09,0.09,0.09,8.65,0.10
2006-11-29 08:00:00,1.15,8.67,5.95,7.22,3.06,2.08,7.63,9.01,12.17,3.89,2.98,0.21,0.42,0.39,0.34,0.27,0.25,0.20,0.26,0.22,0.14,0.37,0.37,0.39,0.35,0.47,0.47,0.49,0.34,0.18,0.09,0.09,0.09,8.70,0.10
2006-11-29 09:00:00,1.37,8.80,5.99,7.37,3.53,2.44,7.95,9.42,15.32,5.18,3.18,0.20,0.46,0.41,0.35,0.29,0.27,0.20,0.27,0.23,0.15,0.38,0.37,0.39,0.35,0.42,0.47,0.48,0.33,0.16,0.09,0.09,0.09,8.72,0.11
2006-11-29 10:00:00,1.50,8.87,6.01,7.55,4.06,2.93,8.77,9.69,17.75,6.02,3.73,0.22,0.52,0.45,0.36,0.31,0.29,0.22,0.27,0.23,0.15,0.37,0.37,0.39,0.35,0.42,0.46,0.48,0.31,0.16,0.09,0.09,0.09,8.71,0.12
2006-11-29 11:00:00,1.74,8.83,6.02,7.58,4.51,3.37,9.97,10.00,18.14,6.16,4.40,0.26,0.63,0.48,0.36,0.32,0.30,0.25,0.28,0.23,0.15,0.37,0.37,0.38,0.35,0.42,0.47,0.47,0.29,0.16,0.09,0.09,0.09,8.72,0.12
2006-11-29 12:00:00,2.02,8.64,6.01,7.46,4.73,3.71,10.87,9.71,15.97,6.21,3.58,0.28,0.69,0.50,0.35,0.33,0.31,0.25,0.31,0.23,0.14,0.37,0.38,0.39,0.35,0.41,0.47,0.45,0.27,0.16,0.09,0.09,0.09,8.71,0.13
2006-11-29 13:00:00,2.03,8.28,6.01,7.38,4.93,3.80,9.89,10.15,15.22,5.20,4.10,0.24,0.75,0.50,0.34,0.34,0.32,0.26,0.33,0.24,0.14,0.38,0.37,0.39,0.35,0.40,0.46,0.43,0.24,0.15,0.08,0.09,0.09,8.76,0.13
2006-11-29 14:00:00,1.93,8.16,6.02,7.19,4.93,3.81,9.94,10.82,14.26,5.26,3.63,0.22,0.67,0.49,0.36,0.33,0.25,0.26,0.33,0.24,0.13,0.38,0.37,0.39,0.35,0.41,0.46,0.39,0.21,0.16,0.09,0.09,0.09,8.85,0.15
2006-11-29 15:00:00,1.66,8.05,6.01,7.04,4.78,3.17,8.90,10.93,13.51,4.63,3.07,0.20,0.62,0.47,0.35,0.27,0.28,0.27,0.31,0.24,0.13,0.38,0.37,0.39,0.35,0.41,0.47,0.34,0.21,0.17,0.09,0.09,0.09,8.89,0.13
2006-11-29 16:00:00,1.35,7.93,5.98,6.99,4.64,2.67,7.98,10.93,11.81,3.90,2.65,0.20,0.49,0.43,0.35,0.29,0.26,0.26,0.30,0.24,0.14,0.38,0.37,0.39,0.35,0.41,0.47,0.26,0.22,0.16,0.09,0.10,0.09,8.80,0.12
2006-11-29 17:00:00,1.02,7.87,5.96,6.90,4.45,2.19,7.35,10.85,11.26,3.44,2.42,0.19,0.44,0.41,0.35,0.27,0.28,0.22,0.28,0.24,0.14,0.38,0.37,0.39,0.35,0.43,0.45,0.30,0.26,0.16,0.09,0.10,0.09,8.77,0.11
2006-11-29 18:00:00,0.90,7.98,5.94,7.02,4.01,1.69,6.94,9.59,11.40,3.16,2.40,0.19,0.41,0.39,0.35,0.28,0.26,0.21,0.27,0.24,0.14,0.38,0.37,0.39,0.35,0.50,0.41,0.37,0.29,0.15,0.09,0.10,0.09,8.85,0.10
2006-11-29 19:00:00,1.05,8.16,5.96,7.12,3.48,1.46,7.13,9.15,12.03,3.29,2.40,0.19,0.40,0.38,0.34,0.28,0.27,0.22,0.27,0.24,0.14,0.38,0.37,0.40,0.35,0.62,0.42,0.43,0.31,0.15,0.09,0.09,0.09,8.70,0.09
2006-11-29 20:00:00,1.05,8.21,5.96,7.28,3.47,2.01,6.90,8.96,12.82,4.13,2.68,0.19,0.43,0.38,0.35,0.27,0.25,0.21,0.27,0.24,0.14,0.37,0.37,0.40,0.35,0.72,0.54,0.46,0.32,0.16,0.09,0.09,0.09,8.50,0.10
2006-11-29 21:00:00,1.10,8.53,5.94,7.46,4.03,2.25,7.32,9.66,13.23,4.19,3.09,0.19,0.43,0.39,0.35,0.28,0.26,0.22,0.28,0.24,0.14,0.37,0.37,0.39,0.35,0.66,0.66,0.46,0.33,0.16,0.09,0.09,0.09,8.66,0.11
2006-11-29 22:00:00,1.28,8.54,5.92,7.59,4.54,2.57,8.54,10.36,15.04,4.49,3.47,0.19,0.44,0.41,0.35,0.29,0.27,0.22,0.28,0.24,0.14,0.37,0.37,0.39,0.35,0.57,0.68,0.48,0.32,0.16,0.09,0.09,0.09,8.66,0.12
2006-11-29 23:00:00,1.42,8.27,5.91,7.52,4.79,2.77,9.49,9.46,14.92,4.89,3.70,0.20,0.48,0.44,0.35,0.32,0.28,0.23,0.30,0.24,0.14,0.37,0.37,0.39,0.35,0.47,0.64,0.49,0.31,0.16,0.09,0.09,0.09,8.54,0.13
2006-11-30 00:00:00,1.59,8.15,5.91,7.42,4.92,2.87,8.54,9.87,14.27,5.27,3.91,0.20,0.53,0.46,0.36,0.33,0.30,0.25,0.30,0.24,0.14,0.37,0.37,0.40,0.35,0.44,0.63,0.48,0.28,0.16,0.09,0.09,0.09,8.60,0.13
2006-11-30 01:00:00,1.67,8.01,5.89,7.30,5.01,2.75,8.34,10.48,11.86,4.84,3.98,0.20,0.59,0.47,0.36,0.33,0.31,0.26,0.30,0.25,0.15,0.37,0.38,0.40,0.35,0.46,0.66,0.48,0.26,0.15,0.09,0.09,0.09,8.71,0.13
2006-11-30 02:00:00,1.53,7.94,5.87,7.21,4.92,2.49,8.10,10.90,11.91,4.30,3.05,0.19,0.53,0.45,0.35,0.32,0.26,0.26,0.30,0.25,0.14,0.37,0.38,0.40,0.35,0.58,0.68,0.30,0.23,0.15,0.09,0.09,0.09,8.70,0.12
2006-11-30 03:00:00,1.28,8.09,5.86,7.13,4.81,2.30,7.27,10.94,11.35,3.41,2.48,0.18,0.46,0.43,0.35,0.29,0.26,0.26,0.29,0.25,0.14,0.37,0.38,0.40,0.35,0.65,0.60,0.21,0.22,0.15,0.09,0.09,0.09,8.47,0.11
2006-11-30 04:00:00,1.06,7.96,5.86,7.05,4.46,1.95,7.01,10.93,9.93,3.04,2.00,0.18,0.42,0.40,0.35,0.27,0.27,0.21,0.28,0.25,0.14,0.37,0.37,0.40,0.35,0.57,0.67,0.21,0.26,0.15,0.09,0.09,0.09,8.08,0.10
2006-11-30 05:00:00,0.91,7.69,5.86,6.97,3.60,1.27,6.09,10.54,10.30,2.63,1.91,0.17,0.39,0.38,0.35,0.27,0.26,0.22,0.28,0.25,0.14,0.37,0.38,0.40,0.35,0.44,0.61,0.39,0.29,0.15,0.09,0.09,0.09,8.33,0.09
2006-11-30 06:00:00,0.85,8.62,5.86,7.05,2.88,0.93,5.66,8.88,10.72,2.44,2.00,0.17,0.36,0.37,0.34,0.27,0.26,0.22,0.27,0.24,0.14,0.37,0.38,0.40,0.35,0.42,0.48,0.45,0.32,0.15,0.09,0.09,0.09,8.66,0.09
2006-11-30 07:00:00,0.90,7.94,5.89,7.16,2.57,1.00,6.03,8.73,11.03,3.11,1.89,0.18,0.38,0.37,0.34,0.27,0.26,0.22,0.27,0.24,0.14,0.37,0.38,0.39,0.35,0.58,0.43,0.47,0.33,0.16,0.09,0.09,0.09,8.47,0.09
2006-11-30 08:00:00,0.95,8.45,5.95,7.34,2.65,1.45,6.93,8.71,11.74,3.67,2.39,0.18,0.39,0.39,0.34,0.27,0.26,0.21,0.27,0.24,0.14,0.37,0.38,0.39,0.35,0.75,0.50,0.48,0.34,0.16,0.09,0.09,0.09,8.51,0.10
2006-11-30 09:00:00,1.14,8.63,5.97,7.42,2.99,-9999.00,-9999.00,8.75,15.16,4.31,-9999.00,-9999.00,-9999.00,-9999.00,0.35,0.28,-9999.00,0.22,0.28,0.24,0.14,0.37,0.38,0.39,-9999.00,0.67,0.68,0.47,0.34,0.16,0.09,0.09,0.09,8.53,-9999.00
2006-11-30 10:00:00,1.26,8.78,5.98,7.58,3.77,-9999.00,9.39,9.76,18.07,5.59,3.53,-9999.00,0.43,-9999.00,0.35,0.30,-9999.00,0.23,0.29,0.25,0.14,0.37,0.39,0.39,0.35,0.54,0.70,0.48,0.33,0.16,0.09,0.09,0.09,8.63,0.12
2006-11-30 11:00:00,1.62,8.80,6.00,7.77,4.58,3.21,10.00,9.72,19.60,6.20,4.07,0.22,0.48,0.46,0.35,0.31,0.29,0.25,0.29,0.25,0.14,0.37,0.38,0.39,0.35,0.56,0.70,0.46,0.31,0.16,0.09,0.09,0.09,8.65,0.12
2006-11-30 12:00:00,1.96,8.73,5.99,7.74,4.97,3.48,10.25,9.57,17.48,5.86,4.49,0.43,0.65,0.49,0.34,0.32,0.30,0.26,0.30,0.25,0.14,0.37,0.39,0.39,0.36,0.63,0.65,0.40,0.28,0.15,0.09,0.09,0.09,8.47,0.13
2006-11-30 13:00:00,2.27,8.52,5.99,7.57,5.24,3.63,10.54,9.56,17.05,7.24,4.97,0.64,0.79,0.48,0.33,0.34,0.31,0.25,0.31,0.25,0.13,0.37,0.39,0.39,0.35,0.58,0.69,0.40,0.25,0.15,0.09,0.09,0.09,8.53,0.14
2006-11-30 14:00:00,2.32,8.10,6.01,7.39,5.43,3.33,9.56,9.68,15.70,5.65,4.79,0.36,0.83,0.47,0.33,0.34,0.32,0.24,0.31,0.25,0.13,0.37,0.39,0.39,0.36,0.57,0.69,0.35,0.22,0.16,0.09,0.09,0.09,8.56,0.15
2006-11-30 15:00:00,1.87,7.99,5.99,7.15,5.25,2.93,9.40,10.39,14.60,5.43,3.55,0.30,0.76,0.48,0.34,0.32,0.23,0.24,0.31,0.25,0.12,0.37,0.38,0.38,0.36,0.62,0.66,0.29,0.20,0.16,0.09,0.09,0.09,8.61,0.14
2006-11-30 16:00:00,1.58,7.88,5.96,6.95,5.06,2.72,8.65,10.62,12.73,4.12,2.89,0.22,0.58,0.47,0.34,0.27,0.26,0.25,0.30,0.25,0.13,0.37,0.38,0.38,0.36,0.66,0.61,0.25,0.20,0.16,0.09,0.10,0.09,8.61,0.12
2006-11-30 17:00:00,1.20,7.87,5.94,6.91,4.48,2.11,8.19,10.68,12.23,3.61,2.57,0.19,0.46,0.43,0.35,0.27,0.26,0.23,0.29,0.25,0.13,0.37,0.38,0.38,0.36,0.62,0.60,0.22,0.22,0.16,0.09,0.10,0.09,8.47,0.11
2006-11-30 18:00:00,1.01,7.83,5.92,6.90,3.80,1.72,6.89,10.67,10.08,3.15,2.15,0.18,0.42,0.41,0.35,0.27,0.25,0.23,0.29,0.25,0.13,0.37,0.38,0.38,0.36,0.56,0.66,0.22,0.26,0.16,0.09,0.10,0.09,8.42,0.11
2006-11-30 19:00:00,0.94,7.85,5.90,6.86,3.24,1.26,6.34,9.76,10.26,2.72,1.88,0.17,0.38,0.40,0.35,0.27,0.26,0.22,0.29,0.25,0.13,0.37,0.38,0.38,0.36,0.48,0.64,0.34,0.29,0.16,0.09,0.10,0.09,8.49,0.10
2006-11-30 20:00:00,0.90,7.96,5.91,6.93,2.88,1.05,6.19,9.08,10.84,2.47,1.97,0.17,0.37,0.39,0.35,0.27,0.26,0.20,0.28,0.25,0.13,0.37,0.37,0.38,0.36,0.56,0.52,0.42,0.31,0.16,0.09,0.09,0.09,8.55,0.09
2006-11-30 21:00:00,1.00,7.98,5.93,7.15,2.50,1.25,6.11,8.83,10.79,3.30,2.06,0.18,0.40,0.39,0.35,0.27,0.26,0.20,0.28,0.25,0.13,0.37,0.37,0.38,0.36,0.72,0.50,0.45,0.32,0.16,0.09,0.09,0.09,8.36,0.09
2006-11-30 22:00:00,1.01,8.38,5.92,7.26,2.83,1.75,7.47,8.74,13.17,3.66,2.58,0.18,0.38,0.39,0.35,0.27,0.26,0.21,0.29,0.25,0.13,0.37,0.37,0.38,0.36,0.77,0.62,0.47,0.33,0.16,0.09,0.09,0.09,8.30,0.10
2006-11-30 23:00:00,1.11,8.52,5.89,7.48,3.36,2.00,7.28,9.92,14.14,4.09,2.84,0.17,0.41,0.41,0.35,0.28,0.25,0.21,0.29,0.25,0.13,0.37,0.37,0.38,0.36,0.68,0.74,0.49,0.33,0.16,0.09,0.09,0.09,8.33,0.11
2006-12-01 00:00:00,1.22,8.36,5.90,7.48,4.16,2.31,9.46,9.83,15.84,5.08,3.31,0.17,0.44,0.43,0.35,0.29,0.27,0.23,0.29,0.25,0.13,0.38,0.37,0.38,0.36,0.52,0.75,0.51,0.31,0.17,0.09,0.09,0.09,8.23,0.12
2006-12-01 01:00:00,1.49,8.06,5.89,7.47,4.87,2.48,9.29,9.64,15.32,5.33,3.03,0.21,0.47,0.44,0.35,0.31,0.28,0.24,0.29,0.25,0.14,0.37,0.37,0.38,0.36,0.58,0.74,0.51,0.29,0.16,0.09,0.09,0.09,8.30,0.13
2006-12-01 02:00:00,1.60,7.96,5.89,7.31,5.06,2.42,9.00,10.16,13.79,4.43,3.92,0.24,0.56,0.43,0.35,0.31,0.29,0.24,0.29,0.25,0.13,0.38,0.37,0.38,0.37,0.51,0.74,0.52,0.26,0.16,0.09,0.09,0.09,8.37,0.14
2006-12-01 03:00:00,1.55,8.11,5.87,7.19,5.07,2.40,8.59,10.61,11.93,4.37,3.10,0.18,0.53,0.45,0.35,0.29,0.25,0.25,0.29,0.25,0.13,0.38,0.37,0.38,0.36,0.51,0.74,0.52,0.24,0.16,0.09,0.09,0.09,8.47,0.13
2006-12-01 04:00:00,1.30,8.57,5.86,7.11,4.64,2.10,7.87,10.82,11.88,3.61,2.56,0.18,0.48,0.41,0.35,0.30,0.27,0.24,0.29,0.25,0.13,0.38,0.36,0.38,0.36,0.52,0.74,0.45,0.23,0.16,0.09,0.09,0.08,8.50,0.12
2006-12-01 05:00:00,1.19,8.45,5.84,6.92,3.98,2.07,6.95,10.52,11.15,3.03,2.18,0.17,0.43,0.38,0.35,0.28,0.25,0.25,0.29,0.25,0.13,0.38,0.36,0.38,0.36,0.52,0.74,0.42,0.25,0.16,0.09,0.09,0.08,8.44,0.11
2006-12-01 06:00:00,1.00,8.55,5.81,7.03,3.23,1.70,6.65,9.07,11.20,2.85,2.05,0.17,0.39,0.37,0.35,0.26,0.25,0.21,0.29,0.25,0.13,0.38,0.36,0.38,0.36,0.44,0.65,0.46,0.27,0.16,0.09,0.09,0.08,8.48,0.10
2006-12-01 07:00:00,0.96,8.64,5.82,7.11,2.64,1.54,6.93,8.43,11.87,2.90,2.14,0.17,0.37,0.39,0.35,0.26,0.25,0.21,0.29,0.25,0.13,0.38,0.36,0.38,0.36,0.44,0.55,0.50,0.30,0.16,0.09,0.09,0.08,8.34,0.09
2006-12-01 08:00:00,1.04,8.78,5.92,7.32,2.45,1.95,6.72,8.36,11.80,4.08,2.33,0.17,0.40,0.39,0.35,0.26,0.24,0.20,0.29,0.25,0.13,0.38,0.36,0.38,0.36,0.53,0.44,0.51,0.32,0.16,0.09,0.09,0.08,8.19,0.10
2006-12-01 09:00:00,1.13,9.48,5.96,7.41,2.76,2.04,8.29,8.55,12.73,4.50,3.39,0.17,0.40,0.41,0.35,0.27,0.25,0.22,0.29,0.25,0.13,0.38,0.36,0.38,0.36,0.74,0.47,0.52,0.33,0.16,0.09,0.09,0.08,8.18,0.11
2006-12-01 10:00:00,1.34,9.59,5.96,7.65,3.73,2.53,10.15,9.87,18.19,5.11,3.73,0.17,0.43,0.43,0.35,0.30,0.27,0.24,0.29,0.25,0.13,0.38,0.36,0.38,0.35,0.75,0.58,0.52,0.32,0.16,0.09,0.09,0.08,8.38,0.12
2006-12-01 11:00:00,1.64,9.50,5.97,7.73,4.64,3.62,11.03,10.83,19.21,6.32,4.28,0.25,0.51,0.46,0.35,0.32,0.29,0.24,0.28,0.25,0.13,0.38,0.36,0.38,0.35,0.66,0.66,0.52,0.30,0.16,0.09,0.09,0.08,8.34,0.13
2006-12-01 12:00:00,1.99,8.67,6.00,7.80,5.28,4.14,11.13,9.71,20.71,6.06,4.66,0.67,0.66,0.47,0.35,0.33,0.30,0.24,0.29,0.25,0.13,0.38,0.36,0.38,0.35,0.68,0.63,0.52,0.27,0.16,0.09,0.09,0.08,8.36,0.14
2006-12-01 13:00:00,2.70,8.73,5.98,7.78,5.68,4.38,11.58,9.51,18.16,6.80,4.68,0.88,0.80,0.48,0.37,0.35,0.32,0.23,0.31,0.24,0.13,0.38,0.36,0.38,0.35,0.72,0.55,0.41,0.23,0.16,0.09,0.09,0.08,8.33,0.15
2006-12-01 14:00:00,2.92,8.54,6.02,7.61,5.99,4.73,11.11,9.84,17.54,6.65,6.29,1.06,0.93,0.48,0.38,0.36,0.34,0.21,0.33,0.24,0.12,0.38,0.37,0.38,0.35,0.69,0.46,0.21,0.21,0.16,0.09,0.09,0.08,8.22,0.17
2006-12-01 15:00:00,2.75,8.12,6.01,7.41,5.98,4.81,10.74,10.21,16.41,6.78,5.03,0.71,0.94,0.48,0.37,0.34,0.25,0.19,0.33,0.24,0.13,0.38,0.36,0.38,0.35,0.54,0.58,0.22,0.20,0.16,0.09,0.09,0.08,8.29,0.24
2006-12-01 16:00:00,2.12,8.01,5.99,7.18,5.80,2.87,9.91,10.02,15.35,5.61,4.05,0.48,0.85,0.48,0.36,0.28,0.28,0.20,0.32,0.24,0.13,0.38,0.37,0.38,0.35,0.49,0.67,0.21,0.20,0.16,0.09,0.09,0.08,8.35,0.15
2006-12-01 17:00:00,1.66,7.98,5.94,6.99,5.53,3.24,9.15,10.09,13.91,4.84,3.25,0.32,0.65,0.46,0.35,0.29,0.25,0.22,0.31,0.24,0.12,0.37,0.37,0.37,0.35,0.50,0.66,0.22,0.20,0.16,0.09,0.09,0.08,8.40,0.14
2006-12-01 18:00:00,1.29,7.93,5.91,6.95,5.01,2.18,8.87,10.64,12.66,4.15,2.84,0.26,0.51,0.44,0.35,0.28,0.27,0.23,0.30,0.24,0.12,0.38,0.37,0.37,0.35,0.56,0.61,0.21,0.20,0.16,0.09,0.09,0.08,8.38,0.13
2006-12-01 19:00:00,1.11,7.92,5.89,6.92,4.32,1.80,7.38,10.94,10.74,3.56,2.39,0.23,0.45,0.43,0.35,0.28,0.27,0.23,0.29,0.24,0.12,0.38,0.37,0.37,0.35,0.62,0.49,0.22,0.22,0.16,0.09,0.09,0.09,8.29,0.11
2006-12-01 20:00:00,1.01,7.97,5.85,6.93,3.59,1.47,6.78,10.40,10.65,3.05,1.90,0.19,0.41,0.41,0.35,0.28,0.26,0.21,0.29,0.24,0.12,0.38,0.37,0.37,0.35,0.61,0.62,0.22,0.25,0.16,0.09,0.09,0.09,8.39,0.10
2006-12-01 21:00:00,0.94,8.16,5.85,6.90,3.00,1.24,6.77,9.50,11.88,2.82,2.00,0.18,0.38,0.40,0.35,0.27,0.26,0.20,0.29,0.24,0.12,0.38,0.37,0.37,0.35,0.57,0.63,0.32,0.28,0.16,0.08,0.09,0.09,8.29,0.09
2006-12-01 22:00:00,1.04,8.03,5.84,7.06,2.47,1.38,6.83,9.33,11.37,3.54,2.23,0.19,0.41,0.39,0.35,0.27,0.26,0.19,0.28,0.24,0.13,0.38,0.37,0.37,0.35,0.63,0.57,0.43,0.30,0.16,0.08,0.09,0.09,8.17,0.09
2006-12-01 23:00:00,1.00,8.46,5.83,7.41,2.74,2.02,8.07,9.27,12.77,4.06,2.71,0.19,0.40,0.40,0.35,0.27,0.26,0.19,0.29,0.24,0.13,0.39,0.37,0.37,0.35,0.65,0.62,0.49,0.32,0.16,0.08,0.09,0.09,8.18,0.10
2006-12-02 00:00:00,1.17,8.60,5.78,7.54,3.51,2.16,9.16,10.12,13.91,4.57,3.19,0.18,0.41,0.41,0.35,0.28,0.26,0.20,0.29,0.24,0.13,0.39,0.37,0.36,0.34,0.55,0.64,0.50,0.32,0.16,0.08,0.09,0.09,8.17,0.13
2006-12-02 01:00:00,1.31,8.58,5.76,7.56,4.08,2.56,10.07,10.53,17.17,5.34,3.55,0.19,0.45,0.43,0.35,0.28,0.27,0.22,0.29,0.24,0.12,0.39,0.36,0.37,0.34,0.47,0.62,0.50,0.30,0.17,0.08,0.09,0.09,8.19,0.13
2006-12-02 02:00:00,1.61,8.39,5.75,7.57,5.07,2.77,10.66,9.81,15.65,5.77,4.08,0.23,0.50,0.45,0.36,0.31,0.28,0.23,0.29,0.24,0.13,0.39,0.36,0.37,0.35,0.45,0.59,0.51,0.28,0.17,0.08,0.09,0.09,8.16,0.14
2006-12-02 03:00:00,1.75,8.12,5.77,7.44,5.47,2.73,10.44,10.13,14.23,6.04,4.24,0.30,0.58,0.46,0.35,0.32,0.29,0.23,0.30,0.24,0.14,0.39,0.36,0.37,0.35,0.43,0.55,0.52,0.26,0.16,0.08,0.09,0.09,8.14,0.16
2006-12-02 04:00:00,1.85,8.36,5.74,7.32,5.47,2.84,9.41,10.55,13.65,4.82,4.00,0.25,0.62,0.46,0.35,0.33,0.30,0.23,0.30,0.24,0.14,0.39,0.36,0.36,0.35,0.43,0.55,0.52,0.24,0.16,0.08,0.09,0.08,8.18,0.16
2006-12-02 05:00:00,1.46,7.99,5.71,7.17,5.21,2.55,9.20,10.75,12.38,4.60,3.40,0.21,0.56,0.45,0.36,0.31,0.26,0.23,0.30,0.24,0.12,0.39,0.36,0.36,0.35,0.44,0.57,0.51,0.23,0.16,0.08,0.09,0.08,8.22,0.14
2006-12-02 06:00:00,1.33,8.01,5.77,7.09,4.42,2.46,8.49,10.52,12.19,3.67,3.10,0.19,0.48,0.44,0.36,0.27,0.27,0.23,0.29,0.24,0.13,0.39,0.36,0.36,0.35,0.43,0.57,0.42,0.23,0.16,0.09,0.09,0.08,8.24,0.12
2006-12-02 07:00:00,1.17,8.03,5.78,7.10,3.64,2.27,7.68,9.51,12.27,3.31,2.65,0.18,0.42,0.42,0.35,0.28,0.25,0.21,0.29,0.24,0.13,0.39,0.35,0.36,0.35,0.43,0.55,0.45,0.25,0.15,0.09,0.09,0.08,8.18,0.11
2006-12-02 08:00:00,1.17,8.14,5.83,7.27,3.18,2.29,8.03,9.35,13.12,3.76,2.52,0.18,0.44,0.41,0.35,0.26,0.26,0.20,0.29,0.24,0.13,0.39,0.35,0.36,0.35,0.44,0.47,0.47,0.27,0.16,0.09,0.09,0.08,8.15,0.10
